5,399000.00,4273.00
4,726730.00,5497.00
3,359000.00,4294.00
3,250000.00,4464.00
3,290000.00,5370.00
3,334928.00,6050.00
3,310693.00,5560.00
3,351000.00,5571.00
3,529000.00,4898.00
3,292518.00,6050.00
3,465000.00,5536.00
3,488000.00,4000.00
3,289000.00,4817.00
4,350000.00,4620.00
3,199900.00,3178.00
4,370000.00,2984.00
3,364573.00,6048.00
3,520000.00,4906.00
3,319000.00,4915.00
3,349000.00,6123.00
3,319000.00,4908.00
5,650000.00,5752.00
4,380000.00,3707.00
4,334636.00,4588.00
3,309000.00,5116.00
3,320698.00,5925.00
4,289000.00,3895.00
3,223000.00,4551.00
3,369000.00,4382.00
5,690000.00,5000.00
4,338921.00,6050.00
3,225000.00,4787.00
3,315000.00,4773.00
3,335646.00,5610.00
3,289000.00,4516.00
3,350000.00,3517.00
4,334755.00,4590.00
3,260000.00,4333.00
4,479000.00,4790.00
3,260000.00,5417.00
3,298000.00,4656.00
3,320000.00,5161.00
3,299000.00,5068.00
4,299000.00,3987.00
3,240000.00,5418.00
3,399000.00,4337.00
4,545000.00,4202.00
3,392176.00,6102.00
3,285000.00,4597.00
5,435000.00,4350.00
3,354413.00,5900.00
3,499000.00,5658.00
3,329000.00,5567.00
4,349000.00,4716.00
4,349000.00,5369.00
3,280800.00,4500.00
3,320000.00,6038.00
3,298000.00,4656.00
4,459000.00,5174.00
3,369000.00,5784.00
3,446000.00,5011.00
3,354656.00,5660.00
3,245000.00,4804.00
3,255000.00,5335.00
3,296000.00,3947.00
4,408000.00,4295.00
3,340000.00,6239.00
3,330193.00,6100.00
3,279000.00,5694.00
3,450000.00,4399.00
3,279000.00,4478.00
3,299000.00,5059.00
3,370000.00,5606.00
3,359000.00,6190.00
4,419000.00,4060.00
4,499000.00,4892.00
3,535000.00,6114.00
3,310000.00,4777.00
4,360000.00,4852.00
3,316994.00,5810.00
3,310000.00,4932.00
3,340000.00,4255.00
4,414736.00,5620.00
3,460000.00,5897.00
3,417362.00,6100.00
3,428405.00,5750.00
3,399000.00,4433.00
3,277119.00,5860.00
4,385000.00,3500.00
4,466250.00,6250.00
3,359000.00,5279.00
3,389000.00,5894.00
3,273000.00,4707.00
4,319000.00,4253.00
4,489740.00,4700.00
3,325000.00,4114.00
4,330000.00,4648.00
3,340000.00,5097.00
3,179000.00,3255.00
3,465000.00,4773.00
3,285000.00,4560.00
5,950000.00,5890.00
3,339000.00,5845.00
3,279000.00,5812.00
4,462392.00,5660.00
3,320000.00,5195.00
3,393000.00,5779.00
5,650000.00,4088.00
4,370000.00,5211.00
3,439000.00,5701.00
3,320000.00,5079.00
3,199000.00,4234.00
5,920000.00,4842.00
3,399000.00,5399.00
3,396077.00,6156.00
4,254000.00,3397.00
4,750000.00,5731.00
4,490000.00,4118.00
3,320000.00,5333.00
3,298000.00,6208.00
4,420000.00,4200.00
3,239000.00,5085.00
3,350000.00,5443.00
3,300000.00,4769.00
3,298000.00,4730.00
4,396115.00,5760.00
4,498000.00,5082.00
3,299000.00,3863.00
3,285000.00,5987.00
3,229000.00,4321.00
3,265000.00,5067.00
4,549000.00,6100.00
3,300000.00,4762.00
3,210000.00,3889.00
3,296000.00,5431.00
3,285000.00,5938.00
3,410000.00,3612.00
5,420000.00,4038.00
3,350000.00,4487.00
4,406258.00,5790.00
4,335000.00,5403.00
3,344101.00,6100.00
3,354000.00,5900.00
3,305000.00,4856.00
3,355000.00,4765.00
4,394000.00,3388.00
3,289000.00,6149.00
3,233000.00,2262.00
3,360000.00,5405.00
3,340000.00,5239.00
3,340518.00,5700.00
3,323000.00,5981.00
3,310000.00,4697.00
3,319000.00,4791.00
4,249000.00,3330.00
3,255000.00,3864.00
3,213000.00,3592.00
4,385000.00,4583.00
4,520000.00,5306.00
3,290000.00,5472.00
3,315000.00,5000.00
4,568000.00,6061.00
4,419000.00,5238.00
4,369000.00,3949.00
4,462472.00,6014.00
3,325000.00,5328.00
3,269000.00,5075.00
3,255000.00,5391.00
6,499000.00,4127.00
3,309000.00,4754.00
3,279000.00,4478.00
3,315000.00,4922.00
3,299000.00,4600.00
3,320000.00,4211.00
3,159000.00,2484.00
3,370000.00,4731.00
3,394487.00,6100.00
4,369000.00,5014.00
4,398000.00,4682.00
3,469000.00,5258.00
4,327000.00,4606.00
4,594000.00,4569.00
4,479000.00,4790.00
4,299000.00,4607.00
3,300000.00,4348.00
3,385000.00,4873.00
4,436464.00,5963.00
3,205000.00,4964.00
3,450000.00,4403.00
4,699000.00,4369.00
3,250000.00,5000.00
10,320000.00,2370.00
4,399000.00,3826.00
3,324043.00,5710.00
3,269000.00,3165.00
4,359000.00,4838.00
4,730000.00,5841.00
5,330000.00,3000.00
3,295000.00,5000.00
4,299000.00,4053.00
3,515000.00,5787.00
3,310000.00,4769.00
4,475000.00,4019.00
4,492238.00,5859.00
4,355000.00,5071.00
5,690000.00,5036.00
4,420000.00,3559.00
3,335000.00,5000.00
4,380000.00,3002.00
4,421829.00,5650.00
3,409000.00,5516.00
4,338283.00,5610.00
3,284000.00,3595.00
4,796000.00,5896.00
3,273000.00,4707.00
4,409500.00,5250.00
3,389000.00,5187.00
4,310000.00,3875.00
3,280000.00,3581.00
3,370000.00,5606.00
3,416105.00,5902.00
3,439000.00,6014.00
3,299900.00,4284.00
4,338921.00,6050.00
3,354000.00,6148.00
4,484131.00,6207.00
3,417530.00,6064.00
4,449000.00,5056.00
4,482922.00,5940.00
3,250000.00,6250.00
3,269000.00,5075.00
3,259000.00,5340.00
3,275000.00,5189.00
3,385000.00,5687.00
3,241200.00,4000.00
4,390000.00,2998.00
4,410000.00,3761.00
4,459242.00,5931.00
3,385000.00,5687.00
3,265000.00,4121.00
3,289000.00,6021.00
3,435000.00,5959.00
3,400110.00,6210.00
3,419000.00,5372.00
4,325000.00,4643.00
3,290000.00,5472.00
3,338877.00,4168.00
4,356637.00,5660.00
3,315198.00,5850.00
3,229000.00,4053.00
4,359000.00,5107.00
3,296560.00,5966.00
4,323000.00,4969.00
4,662780.00,6200.00
3,327916.00,5810.00
3,325000.00,4114.00
3,419000.00,5372.00
4,350000.00,4605.00
3,349000.00,5629.00
4,508451.00,6027.00
3,245000.00,5104.00
3,289000.00,4446.00
3,350000.00,4487.00
3,344000.00,5504.00
3,255000.00,5312.00
7,520000.00,4333.00
4,415860.00,5635.00
5,328000.00,4539.00
3,275000.00,4508.00
3,275000.00,5140.00
4,349900.00,5108.00
4,404910.00,4950.00
4,420000.00,3925.00
4,749000.00,5762.00
3,298000.00,4656.00
3,440000.00,5366.00
4,510000.00,4386.00
3,305000.00,4621.00
3,246100.00,5350.00
3,328636.00,6050.00
3,299000.00,5246.00
3,255000.00,3984.00
3,249000.00,3026.00
3,398000.00,5914.00
3,474000.00,6000.00
3,260000.00,4906.00
3,289000.00,3696.00
4,347000.00,4715.00
3,219000.00,4591.00
3,373000.00,6217.00
3,448000.00,4384.00
5,595000.00,4295.00
3,399000.00,4926.00
3,359000.00,6085.00
3,335000.00,4745.00
3,332162.00,6150.00
5,449000.00,4902.00
3,299000.00,4746.00
3,286831.00,6050.00
3,295000.00,5673.00
3,298000.00,4656.00
4,361152.00,5760.00
3,450000.00,5294.00
3,340464.00,6150.00
3,305000.00,4841.00
4,345000.00,3108.00
3,362600.00,5578.00
4,499000.00,4193.00
4,599000.00,5582.00
3,285000.00,5938.00
4,239000.00,3230.00
3,375630.00,5700.00
5,530000.00,5699.00
3,396000.00,5508.00
3,345000.00,6053.00
3,295000.00,4609.00
3,439000.00,3991.00
3,299000.00,5059.00
4,369000.00,4612.00
3,345000.00,4800.00
3,300000.00,5008.00
4,438525.00,4968.00
3,334509.00,4956.00
5,595000.00,4407.00
3,325000.00,5078.00
4,670000.00,5214.00
3,330000.00,5077.00
3,315000.00,4922.00
3,199000.00,3618.00
4,395000.00,3911.00
3,281313.00,6250.00
3,298000.00,4806.00
3,364695.00,6150.00
3,324000.00,4985.00
3,269000.00,4138.00
3,323917.00,6050.00
3,390000.00,4149.00
3,325000.00,5000.00
3,298526.00,5800.00
3,274994.00,5960.00
3,278000.00,4149.00
3,319000.00,5105.00
3,388369.00,5754.00
3,265000.00,4141.00
3,439154.00,5659.00
4,416500.00,5000.00
3,430000.00,5583.00
3,370000.00,4022.00
4,450000.00,5625.00
3,312442.00,6100.00
4,477363.00,5844.00
3,343000.00,5444.00
3,295000.00,4609.00
3,358765.00,6050.00
3,295068.00,5966.00
5,470000.00,3615.00
4,455000.00,5130.00
3,424859.00,5901.00
4,330000.00,5085.00
3,337000.00,5712.00
3,299000.00,3738.00
3,347875.00,6102.00
3,400000.00,5780.00
4,217700.00,2963.00
5,800000.00,5594.00
4,319000.00,3467.00
3,560000.00,5338.00
3,280000.00,5833.00
4,380000.00,3571.00
3,352691.00,5925.00
3,274000.00,4470.00
3,279000.00,5264.00
3,325000.00,5000.00
3,347645.00,5750.00
3,390000.00,5132.00
4,350000.00,3500.00
4,330000.00,4583.00
3,350000.00,5385.00
3,319000.00,4311.00
4,318000.00,4892.00
3,350000.00,4487.00
3,337000.00,5591.00
3,404000.00,5185.00
4,470000.00,4123.00
4,450000.00,5294.00
4,370000.00,3854.00
5,328000.00,4539.00
3,325000.00,5328.00
3,325000.00,5242.00
3,315000.00,5348.00
3,311766.00,5710.00
3,365000.00,3318.00
3,311766.00,5710.00
4,349000.00,4895.00
4,314000.00,4486.00
3,343040.00,5083.00
3,325000.00,5000.00
3,289000.00,4188.00
3,344000.00,5504.00
4,470000.00,4757.00
3,278000.00,4633.00
3,285000.00,5377.00
3,385000.00,5066.00
3,250000.00,5208.00
3,360000.00,5950.00
3,350000.00,4522.00
3,289000.00,4632.00
3,335000.00,5715.00
3,279000.00,5936.00
4,450000.00,5422.00
3,399000.00,4483.00
4,372000.00,2862.00
3,338000.00,4328.00
3,289000.00,4819.00
3,325000.00,5008.00
3,299000.00,4746.00
3,315000.00,4846.00
3,379000.00,3867.00
3,350000.00,3500.00
3,550000.00,5462.00
4,399000.00,5000.00
3,360000.00,4425.00
3,315000.00,3982.00
3,308940.00,6000.00
3,282686.00,5860.00
3,308611.00,5966.00
5,690000.00,5044.00
3,455000.00,4009.00
5,800000.00,5594.00
